init_goal,time
wp40_wp6,1.266833433001011144e+00
wp40_wp7,1.255489757000759710e+00
wp40_wp8,1.290326818001631182e+00
wp40_wp9,1.262503242003731430e+00
wp40_wp10,1.268075381995004136e+00
wp40_wp11,1.281979391002096236e+00
wp40_wp12,1.257746504001261201e+00
wp40_wp13,1.269528999000613112e+00
wp40_wp14,1.289403392998792697e+00
wp40_wp15,1.263240790001873393e+00
wp40_wp16,1.297273979995225091e+00
wp40_wp17,1.306152347002353054e+00
wp40_wp18,1.278961192998394836e+00
wp40_wp19,1.262540012998215389e+00
wp40_wp21,1.290387803994235583e+00
wp40_wp22,1.275032885001564864e+00
wp40_wp23,1.260179992998018861e+00
wp40_wp24,1.305857088002085220e+00
wp40_wp25,1.275768780004000291e+00
wp40_wp26,1.260410804999992251e+00
wp40_wp27,1.249596761001157574e+00
wp40_wp28,1.261337987001752481e+00
wp40_wp29,1.277804885001387447e+00
wp40_wp30,1.269901087995094713e+00
wp40_wp31,1.286843722999037709e+00
wp40_wp32,1.266423608998593409e+00
wp40_wp33,1.273292564997973386e+00
wp40_wp34,1.249347384997236077e+00
wp40_wp35,1.257227258996863384e+00
wp40_wp36,1.277707815002941061e+00
wp40_wp37,1.269873837001796346e+00
wp40_wp38,1.285878321003110614e+00
wp40_wp39,1.280287504996522330e+00
wp40_wp42,1.276365917001385242e+00
wp40_wp43,1.274550906004151329e+00
wp40_wp44,1.248274101002607495e+00
wp40_wp45,1.258649837996927090e+00
wp40_wp46,1.250205108000955079e+00
wp40_wp47,1.245524755002406891e+00
wp40_wp48,1.285766451997915283e+00
wp40_wp49,1.285609429993201047e+00
wp40_wp50,1.256945253000594676e+00
wp40_wp51,1.259770311000465881e+00
wp40_wp52,1.269302421002066694e+00
wp40_wp53,1.288673474999086466e+00
wp40_wp54,1.285572091001085937e+00
wp40_wp55,1.299200394001672976e+00
wp40_wp56,1.289323479999438860e+00
wp40_wp57,1.264871624000079464e+00
wp40_wp58,1.259798043996852357e+00
wp42_wp1,1.255108122000820003e+00
wp42_wp2,1.300206054998852778e+00
wp42_wp3,1.264100232998316642e+00
wp42_wp4,1.275651044998085126e+00
wp42_wp5,1.263871826995455194e+00
wp42_wp6,1.258450748005998321e+00
wp42_wp7,1.293929969004238956e+00
wp42_wp8,1.302507385997159872e+00
wp42_wp9,1.297697548005089629e+00
wp42_wp10,1.296747051994316280e+00
wp42_wp11,1.320268980998662300e+00
wp42_wp12,1.265800883003976196e+00
wp42_wp13,1.287798472993017640e+00
wp42_wp14,1.280847957001242321e+00
wp42_wp15,1.270000680000521243e+00
wp42_wp16,1.256152625996037386e+00
wp42_wp17,1.272708830998453777e+00
wp42_wp18,1.248134235996985808e+00
wp42_wp19,1.257654244000150356e+00
wp42_wp21,1.251604057993972674e+00
wp42_wp22,1.303817765998246614e+00
wp42_wp23,1.312607728999864776e+00
wp42_wp24,1.269047371002670843e+00
wp42_wp25,1.352541251995717175e+00
wp42_wp26,1.331071268003142904e+00
wp42_wp27,1.356131309999909718e+00
wp42_wp28,1.348181297005794477e+00
wp42_wp29,1.322087733002263121e+00
wp42_wp30,1.337843562003399711e+00
wp42_wp31,1.306203284002549481e+00
wp42_wp32,1.282003749001887627e+00
wp42_wp33,1.349762170997564681e+00
wp42_wp34,1.258390779999899678e+00
wp42_wp35,1.275133383001957554e+00
wp42_wp36,1.305560293003509287e+00
wp42_wp37,1.278465559000323992e+00
wp42_wp38,1.265200465000816621e+00
wp42_wp39,1.259928093997586984e+00
wp42_wp40,1.266801074998511467e+00
wp42_wp43,1.249078071996336803e+00
wp42_wp44,1.248364720006065909e+00
wp42_wp45,1.241118348996678833e+00
wp42_wp46,1.289681755995843560e+00
wp42_wp47,1.266309036996972281e+00
wp42_wp48,1.274816242002998479e+00
wp42_wp49,1.278929706997587346e+00
wp42_wp50,1.299823576999187935e+00
wp42_wp51,1.284355825999227818e+00
wp42_wp52,1.287583848003123421e+00
wp42_wp53,1.316464800001995172e+00
wp42_wp54,1.258147180000378285e+00
wp42_wp55,1.255529408001166303e+00
wp42_wp56,1.254106979999050964e+00
wp42_wp57,1.245910887002537493e+00
wp42_wp58,1.269310596995637752e+00
wp43_wp1,1.260115017001226079e+00
wp43_wp2,1.266930030004004948e+00
wp43_wp3,1.253486000998236705e+00
wp43_wp4,1.266848707004101016e+00
wp43_wp5,1.282719080998504069e+00
wp43_wp6,1.252063412001007237e+00
wp43_wp7,1.270997119005187415e+00
wp43_wp8,1.262910719997307751e+00
wp43_wp9,1.263847440000972711e+00
wp43_wp10,1.275070951000088826e+00
wp43_wp11,1.252543331000197213e+00
wp43_wp12,1.253738824001629837e+00
wp43_wp13,1.253938616995583288e+00
wp43_wp14,1.249342048999096733e+00
wp43_wp15,1.252756198002316523e+00
wp43_wp16,1.259819555998547003e+00
wp43_wp17,1.260121781000634655e+00
wp43_wp18,1.249081372996442951e+00
wp43_wp19,1.252366913002333604e+00
wp43_wp21,1.259607639993191697e+00
wp43_wp22,1.272690065998176578e+00
wp43_wp23,1.267828301999543328e+00
wp43_wp24,1.263613836999866180e+00
wp43_wp25,1.252169752995541785e+00
wp43_wp26,1.257328122999751940e+00
wp43_wp27,1.250527045995113440e+00
wp43_wp28,1.259622860998206306e+00
wp43_wp29,1.255169529998966027e+00
wp43_wp30,1.262125906003348064e+00
wp43_wp31,1.256990452005993575e+00
wp43_wp32,1.261831946998427156e+00
wp43_wp33,1.250468156002170872e+00
wp43_wp34,1.274955177999800071e+00
wp43_wp35,1.310584239996387623e+00
wp43_wp36,1.329855326002871152e+00
wp43_wp37,1.254809006000868976e+00
wp43_wp38,1.283116938000603113e+00
wp43_wp39,1.308761833999597002e+00
wp43_wp40,1.237485659999947529e+00
wp43_wp42,1.257451072997355368e+00
wp43_wp44,1.256214993001776747e+00
wp43_wp45,1.246743416995741427e+00
wp43_wp46,1.292493758999626152e+00
wp43_wp47,1.253141622000839561e+00
wp43_wp48,1.253117537999060005e+00
wp43_wp49,1.301441657997202128e+00
wp43_wp50,1.268932897997729015e+00
wp43_wp51,1.254259442001057323e+00
wp43_wp52,1.264264647004893050e+00
wp43_wp53,1.302693888006615452e+00
wp43_wp54,1.260153814997465815e+00
wp43_wp55,1.261256776000664104e+00
wp43_wp56,1.267839715997979511e+00
wp43_wp57,1.255011984001612291e+00
wp43_wp58,1.259169750002911314e+00
wp44_wp1,1.268144343004678376e+00
wp44_wp2,1.280189130004146136e+00
wp44_wp3,1.273411563997797202e+00
wp44_wp4,1.331754307000664994e+00
wp44_wp5,1.329448431002674624e+00
wp44_wp6,1.265412176995596383e+00
wp44_wp7,1.272014518996002153e+00
wp44_wp8,1.265885394001088571e+00
wp44_wp9,1.272603321995120496e+00
wp44_wp10,1.265520064000156708e+00
wp44_wp11,1.265651921996322926e+00
wp44_wp12,1.258217578993935604e+00
wp44_wp13,1.259580083999026101e+00
wp44_wp14,1.315964612003881484e+00
wp44_wp15,1.259655026995460503e+00
wp44_wp16,1.268312126994715072e+00
wp44_wp17,1.274472574004903436e+00
wp44_wp18,1.266475569005706348e+00
wp44_wp19,1.273128426000766922e+00
wp44_wp21,1.271985753002809361e+00
wp44_wp22,1.278278555997530930e+00
wp44_wp23,1.281010169994260650e+00
wp44_wp24,1.280932366003980860e+00
wp44_wp25,1.265138919996388722e+00
wp44_wp26,1.275867277996439952e+00
wp44_wp27,1.255868519001523964e+00
wp44_wp28,1.272810201000538655e+00
wp44_wp29,1.276284482002665754e+00
wp44_wp30,1.280333565999171697e+00
wp44_wp31,1.346912002001772635e+00
wp44_wp32,1.271351531999243889e+00
wp44_wp33,1.262868981997598894e+00
wp44_wp34,1.259596189003787003e+00
wp44_wp35,1.259621377997973468e+00
wp44_wp36,1.282994541994412430e+00
wp44_wp37,1.255323402998328675e+00
wp44_wp38,1.289643863005039748e+00
wp44_wp39,1.283909354999195784e+00
wp44_wp40,1.278749509001499973e+00
wp44_wp42,1.282579172002442647e+00
wp44_wp43,1.242825166998954955e+00
wp44_wp45,1.307772379004745744e+00
wp44_wp46,1.279008609002630692e+00
wp44_wp47,1.278852347997599281e+00
wp44_wp48,1.266757239005528390e+00
wp44_wp49,1.253199097998731304e+00
wp44_wp50,1.254488708000280894e+00
wp44_wp51,1.322799822002707515e+00
wp44_wp52,1.280785814000410028e+00
wp44_wp53,1.265565350004180800e+00
wp44_wp54,1.249393696998595260e+00
wp44_wp55,1.331109025995829143e+00
wp44_wp56,1.292930202005663887e+00
wp44_wp57,1.254780181996466126e+00
wp44_wp58,1.357051052000315394e+00
wp45_wp1,1.326657186997181270e+00
wp45_wp2,1.290441969998937566e+00
wp45_wp3,1.316088641004171222e+00
wp45_wp4,1.293519219994777814e+00
wp45_wp5,1.329240698003559373e+00
wp45_wp6,1.284821065994037781e+00
wp45_wp7,1.329889902001013979e+00
wp45_wp8,1.336101566004799679e+00
wp45_wp9,1.272461216998635791e+00
wp45_wp10,1.295721000002231449e+00
wp45_wp11,1.254437886993400753e+00
wp45_wp12,1.257625784004630987e+00
wp45_wp13,1.266572553999139927e+00
wp45_wp14,1.277419243000622373e+00
wp45_wp15,1.292816339999262709e+00
wp45_wp16,1.263951160995929968e+00
wp45_wp17,1.256802802003221586e+00
wp45_wp18,1.268555452996224631e+00
wp45_wp19,1.260534104003454559e+00
wp45_wp21,1.268695165999815799e+00
wp45_wp22,1.256818324996856973e+00
wp45_wp23,1.290778693000902422e+00
wp45_wp24,1.277631491000647657e+00
wp45_wp25,1.277544689000933431e+00
wp45_wp26,1.263405582998530008e+00
wp45_wp27,1.325676847001886927e+00
wp45_wp28,1.265713867003796622e+00
wp45_wp29,1.309735968003224116e+00
wp45_wp30,1.332740926001861226e+00
wp45_wp31,1.299961764998442959e+00
wp45_wp32,1.287834016002307180e+00
wp45_wp33,1.264907666998624336e+00
wp45_wp34,1.277958714003034402e+00
wp45_wp35,1.274005191000469495e+00
wp45_wp36,1.267452292006055359e+00
wp45_wp37,1.309789208004076499e+00
wp45_wp38,1.326300556997011881e+00
wp45_wp39,1.310426139003538992e+00
wp45_wp40,1.268325680000998545e+00
wp45_wp42,1.258781172997260001e+00
wp45_wp43,1.256274453000514768e+00
wp45_wp44,1.287325960001908243e+00
wp45_wp46,1.270381473994348198e+00
wp45_wp47,1.320917871998972259e+00
wp45_wp48,1.286542570000165142e+00
wp45_wp49,1.295101566996891052e+00
wp45_wp50,1.254292007004551124e+00
wp45_wp51,1.297066680002899375e+00
wp45_wp52,1.309482409997144714e+00
wp45_wp53,1.251077316999726463e+00
wp45_wp54,1.248827105002419557e+00
wp45_wp55,1.280203899994376116e+00
wp45_wp56,1.262533809000160545e+00
wp45_wp57,1.261324961000354961e+00
wp45_wp58,1.266997237005853094e+00
wp46_wp1,1.252125992003129795e+00
wp46_wp2,1.268932343002234120e+00
wp46_wp3,1.259648354003729764e+00
wp46_wp4,1.255523372004972771e+00
wp46_wp5,1.269576268998207524e+00
wp46_wp6,1.280088624000200070e+00
wp46_wp7,1.363279604993294924e+00
wp46_wp8,1.262405629000568297e+00
wp46_wp9,1.252768671001831535e+00
wp46_wp10,1.311843588999181520e+00
wp46_wp11,1.266127424998558126e+00
wp46_wp12,1.261119011993287131e+00
wp46_wp13,1.272041993994207587e+00
wp46_wp14,1.285802645994408522e+00
wp46_wp15,1.266626492004434112e+00
wp46_wp16,1.308935003995429724e+00
wp46_wp17,1.277671502997691277e+00
wp46_wp18,1.271995382005115971e+00
wp46_wp19,1.261585992004256696e+00
wp46_wp21,1.291247453998948913e+00
wp46_wp22,1.289513074996648356e+00
wp46_wp23,1.298128966998774558e+00
wp46_wp24,1.301269174000481144e+00
wp46_wp25,1.270435856000403874e+00
wp46_wp26,1.272489151997433510e+00
wp46_wp27,1.324097645003348589e+00
wp46_wp28,1.257768811003188603e+00
wp46_wp29,1.260568360994511750e+00
wp46_wp30,1.286021050997078419e+00
wp46_wp31,1.278026048996252939e+00
wp46_wp32,1.271077420999063179e+00
wp46_wp33,1.264269589999457821e+00
wp46_wp34,1.270801660000870470e+00
wp46_wp35,1.257794787998136599e+00
wp46_wp36,1.257910573993285652e+00
wp46_wp37,1.265432205000251997e+00
wp46_wp38,1.259516417005215771e+00
wp46_wp39,1.257548412002506666e+00
wp46_wp40,1.264916834006726276e+00
wp46_wp42,1.262801324002793990e+00
wp46_wp43,1.260097466001752764e+00
wp46_wp44,1.249369900993769988e+00
wp46_wp45,1.254906772999675013e+00
wp46_wp47,1.244658742994943168e+00
wp46_wp48,1.253599563002353534e+00
wp46_wp49,1.243477328003791627e+00
wp46_wp50,1.247855156994774006e+00
wp46_wp51,1.249927067998214625e+00
wp46_wp52,1.246111380998627283e+00
wp46_wp53,1.248382614998263307e+00
wp46_wp54,1.239934765995712951e+00
wp46_wp55,1.246035131000098772e+00
wp46_wp56,1.259322730998974293e+00
wp46_wp57,1.259894921997329220e+00
wp46_wp58,1.280817259998002555e+00
wp47_wp1,1.268383076996542513e+00
wp47_wp2,1.282923216000199318e+00
wp47_wp3,1.265022822000901215e+00
wp47_wp4,1.257393264000711497e+00
wp47_wp5,1.263687441001820844e+00
wp47_wp6,1.268947926997498143e+00
wp47_wp7,1.257049735002510715e+00
wp47_wp8,1.256021727000188548e+00
wp47_wp9,1.263329176996194292e+00
wp47_wp10,1.254379691999929491e+00
wp47_wp11,1.243084375004400499e+00
wp47_wp12,1.247095086997433100e+00
wp47_wp13,1.250246664996666368e+00
wp47_wp14,1.255305514998326544e+00
wp47_wp15,1.254704072001914028e+00
wp47_wp16,1.265511208999669179e+00
wp47_wp17,1.257484939000278246e+00
wp47_wp18,1.268974590006109793e+00
wp47_wp19,1.268808641994837672e+00
wp47_wp21,1.261083953999332152e+00
wp47_wp22,1.263131749998137821e+00
wp47_wp23,1.263013259995204862e+00
wp47_wp24,1.334550916995794978e+00
wp47_wp25,1.247905923999496736e+00
wp47_wp26,1.258167913001670968e+00
wp47_wp27,1.260055108003143687e+00
wp47_wp28,1.292839854999328963e+00
wp47_wp29,1.260335865001252387e+00
wp47_wp30,1.365494341000157874e+00
wp47_wp31,1.360345966997556388e+00
wp47_wp32,1.355377377003605943e+00
wp47_wp33,1.323793064999335911e+00
wp47_wp34,1.266316842004016507e+00
wp47_wp35,1.269794187996012624e+00
wp47_wp36,1.297318529002950527e+00
wp47_wp37,1.337175134001881815e+00
wp47_wp38,1.258612416000687517e+00
wp47_wp39,1.279917469000793062e+00
wp47_wp40,1.295380365998425987e+00
wp47_wp42,1.349537659996713046e+00
wp47_wp43,1.313441172998864204e+00
wp47_wp44,1.327332077999017201e+00
wp47_wp45,1.313003424002090469e+00
wp47_wp46,1.249173557996982709e+00
wp47_wp48,1.241476745999534614e+00
wp47_wp49,1.254852769998251460e+00
wp47_wp50,1.258326570998178795e+00
wp47_wp51,1.268830336004612036e+00
wp47_wp52,1.264671736993477680e+00
wp47_wp53,1.304402613997808658e+00
wp47_wp54,1.255594936999841593e+00
wp47_wp55,1.261967253994953353e+00
wp47_wp56,1.266431322997959796e+00
wp47_wp57,1.255060858995420858e+00
wp47_wp58,1.330202522003673948e+00
wp48_wp1,1.282532468998397235e+00
wp48_wp2,1.289027515005727764e+00
wp48_wp3,1.274079303999315016e+00
wp48_wp4,1.259148837001703214e+00
wp48_wp5,1.258352058001037221e+00
wp48_wp6,1.262420589999237563e+00
wp48_wp7,1.333426835000864230e+00
wp48_wp8,1.252452723994792905e+00
wp48_wp9,1.253374235995579511e+00
wp48_wp10,1.249293091001163702e+00
wp48_wp11,1.262829783001507167e+00
wp48_wp12,1.255729237003833987e+00
wp48_wp13,1.271196116002101917e+00
wp48_wp14,1.261349628999596462e+00
wp48_wp15,1.255508544003532734e+00
wp48_wp16,1.264482711994787678e+00
wp48_wp17,1.262968032999197021e+00
wp48_wp18,1.254772699998284224e+00
wp48_wp19,1.260480484001163859e+00
wp48_wp21,1.252795724998577498e+00
wp48_wp22,1.266615949003607966e+00
wp48_wp23,1.297853506002866197e+00
wp48_wp24,1.303464258999156300e+00
wp48_wp25,1.269928688001527917e+00
wp48_wp26,1.266552478999074083e+00
wp48_wp27,1.333554772994830273e+00
wp48_wp28,1.288165553996805102e+00
wp48_wp29,1.287588434999634046e+00
wp48_wp30,1.304813830000057351e+00
wp48_wp31,1.288884105997567531e+00
wp48_wp32,1.280815359998086933e+00
wp48_wp33,1.273700366000412032e+00
wp48_wp34,1.268974447004438844e+00
wp48_wp35,1.264946048999263439e+00
wp48_wp36,1.286940976002370007e+00
wp48_wp37,1.285629263998998795e+00
wp48_wp38,1.296990923998237122e+00
wp48_wp39,1.264069991004362237e+00
wp48_wp40,1.259741103000123985e+00
wp48_wp42,1.260193859001446981e+00
wp48_wp43,1.281453262003196869e+00
wp48_wp44,1.259594087998266332e+00
wp48_wp45,1.261402886993892025e+00
wp48_wp46,1.265858824001043104e+00
wp48_wp47,1.248845725000137463e+00
wp48_wp49,1.250621753002633341e+00
wp48_wp50,1.246059789998980705e+00
wp48_wp51,1.250732640000933316e+00
wp48_wp52,1.260756709998531733e+00
wp48_wp53,1.262795770002412610e+00
wp48_wp54,1.268122342000424396e+00
wp48_wp55,1.273977433003892656e+00
wp48_wp56,1.253232591996493284e+00
wp48_wp57,1.272509779999381863e+00
wp48_wp58,1.265431735002493951e+00
wp49_wp1,1.267301949003012851e+00
wp49_wp2,1.273047957001836039e+00
wp49_wp3,1.260178720003750641e+00
wp49_wp4,1.247516731003997847e+00
wp49_wp5,1.263454471001750790e+00
wp49_wp6,1.255007387997466139e+00
wp49_wp7,1.264652477999334224e+00
wp49_wp8,1.251355653999780770e+00
wp49_wp9,1.255324789999576751e+00
wp49_wp10,1.256545358999574091e+00
wp49_wp11,1.251325276993156876e+00
wp49_wp12,1.252276925995829515e+00
wp49_wp13,1.255040878000727389e+00
wp49_wp14,1.258861878995958250e+00
wp49_wp15,1.280787537005380727e+00
wp49_wp16,1.271731726003054064e+00
wp49_wp17,1.274763711997366045e+00
wp49_wp18,1.331283127001370303e+00
wp49_wp19,1.277441023994470015e+00
wp49_wp21,1.278778772997611668e+00
wp49_wp22,1.295485950999136548e+00
wp49_wp23,1.280430288999923505e+00
wp49_wp24,1.287142301000130828e+00
wp49_wp25,1.255939177004620433e+00
wp49_wp26,1.247046722004597541e+00
wp49_wp27,1.256849086996226106e+00
wp49_wp28,1.259971752006094903e+00
wp49_wp29,1.280343436999828555e+00
wp49_wp30,1.274569137000071350e+00
wp49_wp31,1.306854973001463804e+00
wp49_wp32,1.361111532001814339e+00
wp49_wp33,1.258596962994488422e+00
wp49_wp34,1.264714112003275659e+00
wp49_wp35,1.260617659005220048e+00
wp49_wp36,1.259269620997656602e+00
wp49_wp37,1.263240981999842916e+00
wp49_wp38,1.255839491997903679e+00
wp49_wp39,1.255742219000239857e+00
wp49_wp40,1.279177187003369909e+00
wp49_wp42,1.246014142998319585e+00
wp49_wp43,1.257643602002644911e+00
wp49_wp44,1.259035603994561825e+00
wp49_wp45,1.254076006000104826e+00
wp49_wp46,1.247898843997973017e+00
wp49_wp47,1.258712379996723030e+00
wp49_wp48,1.250946507992921397e+00
wp49_wp50,1.239648068003589287e+00
wp49_wp51,1.248059682999155484e+00
wp49_wp52,1.256954363998374902e+00
wp49_wp53,1.253744296998775098e+00
wp49_wp54,1.290233024003100581e+00
wp49_wp55,1.259651613996538799e+00
wp49_wp56,1.257809661001374479e+00
wp49_wp57,1.259358957002405077e+00
wp49_wp58,1.252245153998956084e+00
wp50_wp1,1.260349096999561880e+00
wp50_wp2,1.249550900000031106e+00
wp50_wp3,1.259189829004753847e+00
wp50_wp4,1.262718934995064046e+00
wp50_wp5,1.257721726993622724e+00
wp50_wp6,1.256319968000752851e+00
wp50_wp7,1.283780887999455445e+00
wp50_wp8,1.254704038998170290e+00
wp50_wp9,1.265233141995850019e+00
wp50_wp10,1.253245623003749643e+00
wp50_wp11,1.270189843999105506e+00
wp50_wp12,1.269727889994101133e+00
wp50_wp13,1.287674504004826304e+00
wp50_wp14,1.280510407996189315e+00
wp50_wp15,1.260341570996388327e+00
wp50_wp16,1.259339691001514439e+00
wp50_wp17,1.271447033002914395e+00
wp50_wp18,1.255730014003347605e+00
wp50_wp19,1.264116014004684985e+00
wp50_wp21,1.285896130997571163e+00
wp50_wp22,1.266718998995202128e+00
wp50_wp23,1.263189473000238650e+00
wp50_wp24,1.261132198997074738e+00
wp50_wp25,1.249708203999034595e+00
wp50_wp26,1.244933360001596157e+00
wp50_wp27,1.242783415000303648e+00
wp50_wp28,1.262627062002138700e+00
wp50_wp29,1.290646957997523714e+00
wp50_wp30,1.258702609004103579e+00
wp50_wp31,1.255200024999794550e+00
wp50_wp32,1.251827514002798125e+00
wp50_wp33,1.319191222006338648e+00
wp50_wp34,1.252882323002268095e+00
wp50_wp35,1.247347108997928444e+00
wp50_wp36,1.272894396999618039e+00
wp50_wp37,1.289377566004986875e+00
wp50_wp38,1.260379462997661904e+00
wp50_wp39,1.257159824999689590e+00
wp50_wp40,1.282779606000985950e+00
wp50_wp42,1.271453253997606225e+00
wp50_wp43,1.285195231001125649e+00
wp50_wp44,1.262518338000518270e+00
wp50_wp45,1.267716582005959935e+00
wp50_wp46,1.264066511997953057e+00
wp50_wp47,1.253562926001904998e+00
wp50_wp48,1.252345560998946894e+00
wp50_wp49,1.245287603000178933e+00
wp50_wp51,1.251026657999318559e+00
wp50_wp52,1.254517769993981346e+00
wp50_wp53,1.249432598000566941e+00
wp50_wp54,1.279722644001594745e+00
wp50_wp55,1.258081307998509146e+00
wp50_wp56,1.288019398001779336e+00
wp50_wp57,1.270116675004828721e+00
wp50_wp58,1.256030356002156623e+00
wp51_wp1,1.322138148003432434e+00
wp51_wp2,1.274100239003018942e+00
wp51_wp3,1.260589874000288546e+00
wp51_wp4,1.264269481005612761e+00
wp51_wp5,1.296751743000641000e+00
wp51_wp6,1.269116605995805003e+00
wp51_wp7,1.269732587999897078e+00
wp51_wp8,1.265813835998415016e+00
wp51_wp9,1.265662282996345311e+00
wp51_wp10,1.263004056003410369e+00
wp51_wp11,1.257413227998767979e+00
wp51_wp12,1.243083103996468708e+00
wp51_wp13,1.330192998000711668e+00
wp51_wp14,1.304120982000313234e+00
wp51_wp15,1.269841900997562334e+00
wp51_wp16,1.273826867000025231e+00
wp51_wp17,1.265924844003166072e+00
wp51_wp18,1.318386466002266388e+00
wp51_wp19,1.272819173995230813e+00
wp51_wp21,1.275230619998183101e+00
wp51_wp22,1.271036935002484825e+00
wp51_wp23,1.287078137000207789e+00
wp51_wp24,1.283142573003715370e+00
wp51_wp25,1.275044702997547574e+00
wp51_wp26,1.252851313998689875e+00
wp51_wp27,1.248667908999777865e+00
wp51_wp28,1.268766961999062914e+00
wp51_wp29,1.269612692994996905e+00
wp51_wp30,1.282172151004488114e+00
wp51_wp31,1.277495761998579837e+00
wp51_wp32,1.270787849003681913e+00
wp51_wp33,1.274449601005471777e+00
wp51_wp34,1.268998164996446576e+00
wp51_wp35,1.277490992993989494e+00
wp51_wp36,1.270517885001027025e+00
wp51_wp37,1.275932361000741366e+00
wp51_wp38,1.267698134004604071e+00
wp51_wp39,1.269535168001311831e+00
wp51_wp40,1.272806610002589878e+00
wp51_wp42,1.281784856000740547e+00
wp51_wp43,1.279254929002490826e+00
wp51_wp44,1.280045186002098490e+00
wp51_wp45,1.273719677999906708e+00
wp51_wp46,1.271106594998855144e+00
wp51_wp47,1.256263538998609874e+00
wp51_wp48,1.249222905003989581e+00
wp51_wp49,1.267523950002214406e+00
wp51_wp50,1.247754802003328223e+00
wp51_wp52,1.255440444001578726e+00
wp51_wp53,1.251323568001680542e+00
wp51_wp54,1.249669438002456445e+00
wp51_wp55,1.251309292005316820e+00
wp51_wp56,1.255429892000393011e+00
wp51_wp57,1.257806945002812427e+00
wp51_wp58,1.269442705997789744e+00
wp52_wp1,1.292061657994054258e+00
wp52_wp2,1.272105641000962351e+00
wp52_wp3,1.265987678998499177e+00
wp52_wp4,1.265465363001567312e+00
wp52_wp5,1.279100591003953014e+00
wp52_wp6,1.277512633998412639e+00
wp52_wp7,1.291875941999023780e+00
wp52_wp8,1.273974502000783104e+00
wp52_wp9,1.276023320999229327e+00
wp52_wp10,1.305728082996211015e+00
wp52_wp11,1.247892677994968835e+00
wp52_wp12,1.251998682004341390e+00
wp52_wp13,1.267103865997341927e+00
wp52_wp14,1.264085695001995191e+00
wp52_wp15,1.267102341997087933e+00
wp52_wp16,1.266340488997229841e+00
wp52_wp17,1.264840415999060497e+00
wp52_wp18,1.261782551002397668e+00
wp52_wp19,1.286115487993811257e+00
wp52_wp21,1.272621133000939153e+00
wp52_wp22,1.270249642002454493e+00
wp52_wp23,1.273703345999820158e+00
wp52_wp24,1.272220785001991317e+00
wp52_wp25,1.255315228001563810e+00
wp52_wp26,1.251789188005204778e+00
wp52_wp27,1.267166434998216573e+00
wp52_wp28,1.285214691000874154e+00
wp52_wp29,1.267914609001309145e+00
wp52_wp30,1.262222219993418548e+00
wp52_wp31,1.281195647999993525e+00
wp52_wp32,1.279951265001727734e+00
wp52_wp33,1.264192788999935146e+00
wp52_wp34,1.276942325996060390e+00
wp52_wp35,1.279482079000445083e+00
wp52_wp36,1.294704945001285523e+00
wp52_wp37,1.290933229996880982e+00
wp52_wp38,1.264298964000772685e+00
wp52_wp39,1.266189179994398728e+00
wp52_wp40,1.277439097997557838e+00
wp52_wp42,1.273354289005510509e+00
wp52_wp43,1.276402531999337953e+00
wp52_wp44,1.274027042003581300e+00
wp52_wp45,1.269510263999109156e+00
wp52_wp46,1.282221166999079287e+00
wp52_wp47,1.281763416001922451e+00
wp52_wp48,1.266165781002200674e+00
wp52_wp49,1.250470988001325168e+00
wp52_wp50,1.256633190001593903e+00
wp52_wp51,1.242496641003526747e+00
wp52_wp53,1.243937638995703310e+00
wp52_wp54,1.257747638999717310e+00
wp52_wp55,1.274233711003034841e+00
wp52_wp56,1.290137721996870823e+00
wp52_wp57,1.289750473995809443e+00
wp52_wp58,1.291080980998231098e+00
wp53_wp1,1.274054663997958414e+00
wp53_wp2,1.265743040996312629e+00
wp53_wp3,1.269565634996979497e+00
wp53_wp4,1.274130687997967470e+00
wp53_wp5,1.270629268998163752e+00
wp53_wp6,1.312037686999246944e+00
wp53_wp7,1.323756543999479618e+00
wp53_wp8,1.268325860000913963e+00
wp53_wp9,1.281826179998461157e+00
wp53_wp10,1.266421970001829322e+00
wp53_wp11,1.258999580997624435e+00
wp53_wp12,1.250598951999563724e+00
wp53_wp13,1.282153119005670305e+00
wp53_wp14,1.287314119996153750e+00
wp53_wp15,1.270794179996300954e+00
wp53_wp16,1.281888968005659990e+00
wp53_wp17,1.279757264004729223e+00
wp53_wp18,1.268864439000026323e+00
wp53_wp19,1.313923219997377601e+00
wp53_wp21,1.374796112999320030e+00
wp53_wp22,1.276205764996120706e+00
wp53_wp23,1.274509674993169028e+00
wp53_wp24,1.353809817002911586e+00
wp53_wp25,1.303511762998823542e+00
wp53_wp26,1.357149422998190857e+00
wp53_wp27,1.261293142000795342e+00
wp53_wp28,1.307577817002311349e+00
wp53_wp29,1.308698861997982021e+00
wp53_wp30,1.262948101997608319e+00
wp53_wp31,1.265719807997811586e+00
wp53_wp32,1.253469260998826940e+00
wp53_wp33,1.265473901999939699e+00
wp53_wp34,1.268675492996408138e+00
wp53_wp35,1.251031259998853784e+00
wp53_wp36,1.262133440002799034e+00
wp53_wp37,1.265870504001213703e+00
wp53_wp38,1.275300945002527442e+00
wp53_wp39,1.267665778002992738e+00
wp53_wp40,1.253254167000704911e+00
wp53_wp42,1.304538099000637885e+00
wp53_wp43,1.269100465993687976e+00
wp53_wp44,1.279372633005550597e+00
wp53_wp45,1.260621847999573220e+00
wp53_wp46,1.314477403000637423e+00
